,url,name,biz_id,address,category,star_rating
248,https://www.yelp.com/biz/restaurant-gordon-ramsay-london-3?osq=food+review,Restaurant Gordon Ramsay,restaurant-gordon-ramsay-london-3,68 Royal Hospital Road,"['French', 'British']",4.5
249,https://www.yelp.com/biz/the-breakfast-club-london-2?osq=food+review,The Breakfast Club,the-breakfast-club-london-2,33 D'Arblay Street,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",4.0
250,https://www.yelp.com/biz/the-fat-bear-london?osq=food+review,The Fat Bear,the-fat-bear-london,61 Carter Lane,"['American (Traditional)', 'Soul Food', 'Cajun/Creole']",4.5
251,https://www.yelp.com/biz/maria-sabina-london?osq=food+review,Maria Sabina,maria-sabina-london,Belvedere Road,['Mexican'],4.0
252,https://www.yelp.com/biz/flat-iron-london-2?osq=food+review,Flat Iron,flat-iron-london-2,17 Beak Street,['Steakhouses'],4.5
253,https://www.yelp.com/biz/silk-road-london-2?osq=food+review,Silk Road,silk-road-london-2,49 Camberwell Church Street,['Chinese'],4.5
254,https://www.yelp.com/biz/wahaca-london-3?osq=food+review,Wahaca,wahaca-london-3,80 Wardour Street,['Mexican'],4.0
255,https://www.yelp.com/biz/the-mayfair-chippy-london-2?osq=food+review,The Mayfair Chippy,the-mayfair-chippy-london-2,14 North Audley Street,['Fish & Chips'],4.5
256,https://www.yelp.com/biz/dishoom-london?osq=food+review,Dishoom,dishoom-london,12 Upper Saint Martin's Lane,['Indian'],4.5
257,https://www.yelp.com/biz/mestizo-london?osq=food+review,Mestizo,mestizo-london,103 Hampstead Road,"['Mexican', 'Bars']",4.0
258,https://www.yelp.com/biz/restaurant-gordon-ramsay-london-3?osq=food+review,Restaurant Gordon Ramsay,restaurant-gordon-ramsay-london-3,68 Royal Hospital Road,"['French', 'British']",4.5
259,https://www.yelp.com/biz/the-breakfast-club-london-2?osq=food+review,The Breakfast Club,the-breakfast-club-london-2,33 D'Arblay Street,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",4.0
260,https://www.yelp.com/biz/the-fat-bear-london?osq=food+review,The Fat Bear,the-fat-bear-london,61 Carter Lane,"['American (Traditional)', 'Soul Food', 'Cajun/Creole']",4.5
261,https://www.yelp.com/biz/maria-sabina-london?osq=food+review,Maria Sabina,maria-sabina-london,Belvedere Road,['Mexican'],4.0
262,https://www.yelp.com/biz/flat-iron-london-2?osq=food+review,Flat Iron,flat-iron-london-2,17 Beak Street,['Steakhouses'],4.5
263,https://www.yelp.com/biz/silk-road-london-2?osq=food+review,Silk Road,silk-road-london-2,49 Camberwell Church Street,['Chinese'],4.5
264,https://www.yelp.com/biz/wahaca-london-3?osq=food+review,Wahaca,wahaca-london-3,80 Wardour Street,['Mexican'],4.0
265,https://www.yelp.com/biz/the-mayfair-chippy-london-2?osq=food+review,The Mayfair Chippy,the-mayfair-chippy-london-2,14 North Audley Street,['Fish & Chips'],4.5
266,https://www.yelp.com/biz/dishoom-london?osq=food+review,Dishoom,dishoom-london,12 Upper Saint Martin's Lane,['Indian'],4.5
267,https://www.yelp.com/biz/cocina-madrigal-phoenix?osq=food+review,Cocina Madrigal,cocina-madrigal-phoenix,4044 S 16th St,['Mexican'],5.0
268,https://www.yelp.com/biz/the-kettle-black-kitchen-and-pub-phoenix?osq=food+review,The Kettle Black Kitchen & Pub,the-kettle-black-kitchen-and-pub-phoenix,1 N 1st St,"['Gastropubs', 'American (Traditional)', 'Fish & Chips']",4.5
269,https://www.yelp.com/biz/brunch-and-sip-phoenix?osq=food+review,Brunch & Sip,brunch-and-sip-phoenix,3950 E Indian School Rd,"['American (Traditional)', 'Coffee & Tea', 'Breakfast & Brunch']",4.5
270,https://www.yelp.com/biz/the-arrogant-butcher-phoenix-3?osq=food+review,The Arrogant Butcher,the-arrogant-butcher-phoenix-3,,"['American (New)', 'Gastropubs', 'Seafood']",4.0
271,https://www.yelp.com/biz/the-bread-and-honey-house-phoenix?osq=food+review,The Bread and Honey House,the-bread-and-honey-house-phoenix,4700 E Van Buren St,"['Cafes', 'Breakfast & Brunch']",5.0
272,https://www.yelp.com/biz/taqueria-guadalajara-phoenix-2?osq=food+review,Taqueria Guadalajara,taqueria-guadalajara-phoenix-2,3308 N 27th Ave,['Caterers'],4.0
273,https://www.yelp.com/biz/major-toms-phoenix-4?osq=food+review,Major Tom’s,major-toms-phoenix-4,720 W Highland Ave,"['Sandwiches', 'Fast Food', 'Breakfast & Brunch']",4.5
274,https://www.yelp.com/biz/snooze-an-a-m-eatery-phoenix-9?osq=food+review,Snooze An A.M. Eatery,snooze-an-a-m-eatery-phoenix-9,800 N Central Ave,"['Breakfast & Brunch', 'American (Traditional)', 'Sandwiches']",4.5
275,https://www.yelp.com/biz/killer-whale-sex-club-phoenix?osq=food+review,Killer Whale Sex Club,killer-whale-sex-club-phoenix,922 N 6th St,"['Cocktail Bars', 'Filipino', 'Korean']",4.5
276,https://www.yelp.com/biz/hint-of-soul-phoenix?osq=food+review,Hint of Soul,hint-of-soul-phoenix,3801 S Central Ave,"['Caterers', 'Personal Chefs', 'Pop-Up Restaurants']",5.0
277,https://www.yelp.com/biz/seasons-bistro-and-tavern-shaver-lake?osq=food+review,Seasons Bistro and Tavern,seasons-bistro-and-tavern-shaver-lake,41830 Tollhouse Rd,['American (Traditional)'],4.5
278,https://www.yelp.com/biz/casa-velasco-mexican-restaurant-bass-lake?osq=food+review,Casa Velasco Mexican Restaurant,casa-velasco-mexican-restaurant-bass-lake,54311 Rd 432,['Mexican'],4.5
279,https://www.yelp.com/biz/millers-landing-resort-bass-lake?osq=food+review,Miller’s Landing Resort,millers-landing-resort-bass-lake,37976 Rd 222,"['Boating', 'Vacation Rentals', 'American (Traditional)']",4.5
280,https://www.yelp.com/biz/matsumoto-samurais-kitchen-oakhurst?osq=food+review,Matsumoto Samurai’s Kitchen,matsumoto-samurais-kitchen-oakhurst,49333 Road 426,"['Food Trucks', 'Poke', 'Japanese']",5.0
281,https://www.yelp.com/biz/the-farm-house-by-revs-oakhurst-2?osq=food+review,The Farm House by REV’s,the-farm-house-by-revs-oakhurst-2,40282 CA-41,"['American (Traditional)', 'Desserts', 'Breakfast & Brunch']",4.5
282,https://www.yelp.com/biz/shaver-lake-pub-n-grub-shaver-lake?osq=food+review,Shaver Lake Pub N Grub,shaver-lake-pub-n-grub-shaver-lake,41782 Dorabella Rd,"['Pubs', 'American (Traditional)']",4.0
283,https://www.yelp.com/biz/la-cabana-north-fork?osq=food+review,La Cabana,la-cabana-north-fork,32762 Rd 222,['Mexican'],4.0
284,https://www.yelp.com/biz/stonehouse-tavern-auberry?osq=food+review,Stonehouse Tavern,stonehouse-tavern-auberry,33071 Auberry Rd,"['Dive Bars', 'Burgers', 'Music Venues']",4.5
285,https://www.yelp.com/biz/duceys-on-the-lake-bass-lake-2?osq=food+review,Ducey’s on the Lake,duceys-on-the-lake-bass-lake-2,39255 Marina Dr,"['Seafood', 'Steakhouses', 'American (Traditional)']",3.5
286,https://www.yelp.com/biz/lakeshore-resort-restaurant-lakeshore?osq=food+review,Lakeshore Resort Restaurant,lakeshore-resort-restaurant-lakeshore,61953 Huntington Lake Rd,"['Burgers', 'Sandwiches', 'American (New)']",4.0
287,https://www.yelp.com/biz/seasons-bistro-and-tavern-shaver-lake?osq=food+review,Seasons Bistro and Tavern,seasons-bistro-and-tavern-shaver-lake,41830 Tollhouse Rd,['American (Traditional)'],4.5
288,https://www.yelp.com/biz/casa-velasco-mexican-restaurant-bass-lake?osq=food+review,Casa Velasco Mexican Restaurant,casa-velasco-mexican-restaurant-bass-lake,54311 Rd 432,['Mexican'],4.5
289,https://www.yelp.com/biz/millers-landing-resort-bass-lake?osq=food+review,Miller’s Landing Resort,millers-landing-resort-bass-lake,37976 Rd 222,"['Boating', 'Vacation Rentals', 'American (Traditional)']",4.5
290,https://www.yelp.com/biz/matsumoto-samurais-kitchen-oakhurst?osq=food+review,Matsumoto Samurai’s Kitchen,matsumoto-samurais-kitchen-oakhurst,49333 Road 426,"['Food Trucks', 'Poke', 'Japanese']",5.0
291,https://www.yelp.com/biz/the-farm-house-by-revs-oakhurst-2?osq=food+review,The Farm House by REV’s,the-farm-house-by-revs-oakhurst-2,40282 CA-41,"['American (Traditional)', 'Desserts', 'Breakfast & Brunch']",4.5
292,https://www.yelp.com/biz/shaver-lake-pub-n-grub-shaver-lake?osq=food+review,Shaver Lake Pub N Grub,shaver-lake-pub-n-grub-shaver-lake,41782 Dorabella Rd,"['Pubs', 'American (Traditional)']",4.0
293,https://www.yelp.com/biz/la-cabana-north-fork?osq=food+review,La Cabana,la-cabana-north-fork,32762 Rd 222,['Mexican'],4.0
294,https://www.yelp.com/biz/stonehouse-tavern-auberry?osq=food+review,Stonehouse Tavern,stonehouse-tavern-auberry,33071 Auberry Rd,"['Dive Bars', 'Burgers', 'Music Venues']",4.5
295,https://www.yelp.com/biz/duceys-on-the-lake-bass-lake-2?osq=food+review,Ducey’s on the Lake,duceys-on-the-lake-bass-lake-2,39255 Marina Dr,"['Seafood', 'Steakhouses', 'American (Traditional)']",3.5
296,https://www.yelp.com/biz/lakeshore-resort-restaurant-lakeshore?osq=food+review,Lakeshore Resort Restaurant,lakeshore-resort-restaurant-lakeshore,61953 Huntington Lake Rd,"['Burgers', 'Sandwiches', 'American (New)']",4.0
297,https://www.yelp.com/biz/lucky-noodles-denver?osq=food+review,Lucky Noodles,lucky-noodles-denver,1201 E Colfax Ave,['Thai'],4.5
298,https://www.yelp.com/biz/counter-culture-brewery-grille-denver-3?osq=food+review,Counter Culture Brewery + Grille,counter-culture-brewery-grille-denver-3,205 E 7th Ave,"['American (Traditional)', 'Brewpubs']",4.5
299,https://www.yelp.com/biz/sullivan-scrap-kitchen-denver-2?osq=food+review,Sullivan Scrap Kitchen,sullivan-scrap-kitchen-denver-2,1740 E 17th Ave,"['American (Traditional)', 'Sandwiches', 'Burgers']",5.0
300,https://www.yelp.com/biz/steubens-uptown-denver?osq=food+review,Steuben’s Uptown,steubens-uptown-denver,523 E 17th Ave,"['Diners', 'Breakfast & Brunch', 'Cocktail Bars']",4.0
301,https://www.yelp.com/biz/mimosas-denver?osq=food+review,Mimosas,mimosas-denver,2752 Welton St,"['American (Traditional)', 'Breakfast & Brunch']",4.5
302,https://www.yelp.com/biz/denver-biscuit-co-denver-17?osq=food+review,Denver Biscuit Co.,denver-biscuit-co-denver-17,3237 E Colfax Ave,"['Sandwiches', 'Breakfast & Brunch']",4.5
303,https://www.yelp.com/biz/onefold-denver?osq=food+review,Onefold,onefold-denver,1420 E 18th Ave,"['Breakfast & Brunch', 'Cafes']",4.5
304,https://www.yelp.com/biz/lea-janes-hot-chicken-denver-2?osq=food+review,Lea Jane’s Hot Chicken,lea-janes-hot-chicken-denver-2,1441 26th St,"['Chicken Shop', 'American (Traditional)', 'Southern']",4.5
305,https://www.yelp.com/biz/clean-eatz-denver-park-hill-denver-2?osq=food+review,Clean Eatz - Denver Park Hill,clean-eatz-denver-park-hill-denver-2,5979 East Colfax Ave,"['Health Markets', 'Cafes', 'Salad']",5.0
306,https://www.yelp.com/biz/slaters-50-50-denver?osq=food+review,Slater’s 50/50,slaters-50-50-denver,3600 Blake St,"['Burgers', 'Beer Bar']",4.5
307,https://www.yelp.com/biz/rico-mac-taco-bridgeport?osq=food+review,Rico Mac Taco,rico-mac-taco-bridgeport,,"['Food Trucks', 'Tacos']",5.0
308,https://www.yelp.com/biz/rum-and-tequilla-fusion-bridgeport?osq=food+review,Rum And Tequilla Fusion,rum-and-tequilla-fusion-bridgeport,211 State St,"['Caribbean', 'Bars', 'Mexican']",4.5
309,https://www.yelp.com/biz/pantanal-restaurant-bridgeport?osq=food+review,Pantanal Restaurant,pantanal-restaurant-bridgeport,215 Frank St,"['Brazilian', 'Desserts', 'Buffets']",4.5
310,https://www.yelp.com/biz/peking-restaurant-bridgeport?osq=food+review,Peking Restaurant,peking-restaurant-bridgeport,264 Wade St,['Chinese'],4.5
311,https://www.yelp.com/biz/trap-chicken-bridgeport-2?osq=food+review,Trap Chicken,trap-chicken-bridgeport-2,500 Park Ave,"['Seafood', 'American (Traditional)']",4.5
312,https://www.yelp.com/biz/howling-hot-chicken-bridgeport?osq=food+review,Howling Hot Chicken,howling-hot-chicken-bridgeport,4615 Main St,['Chicken Shop'],4.0
313,https://www.yelp.com/biz/trattoria-a-vucchella-bridgeport?osq=food+review,Trattoria ‘A Vucchella,trattoria-a-vucchella-bridgeport,272 Fairfield Ave,"['Italian', 'Wine Bars']",4.0
314,https://www.yelp.com/biz/hub-and-spoke-bridgeport?osq=food+review,Hub & Spoke,hub-and-spoke-bridgeport,3001 Fairfield Ave,"['American (New)', 'Gastropubs', 'Tapas Bars']",4.0
315,https://www.yelp.com/biz/boca-oyster-bar-bridgeport?osq=food+review,Boca Oyster Bar,boca-oyster-bar-bridgeport,10 E Main St,"['American (New)', 'Seafood']",3.0
316,https://www.yelp.com/biz/taqueria-la-michoacana-bridgeport?osq=food+review,Taqueria La Michoacana,taqueria-la-michoacana-bridgeport,1914 Main St,['Mexican'],4.0
317,https://www.yelp.com/biz/yardbird-southern-table-and-bar-washington?osq=food+review,Yardbird Southern Table & Bar,yardbird-southern-table-and-bar-washington,901 New York NW,"['American (New)', 'American (Traditional)']",4.0
318,https://www.yelp.com/biz/butter-me-up-washington?osq=food+review,Butter Me Up,butter-me-up-washington,651 Florida Ave,['Breakfast & Brunch'],4.0
319,https://www.yelp.com/biz/lucky-danger-washington?osq=food+review,Lucky Danger,lucky-danger-washington,455 I St NW,"['Pop-Up Restaurants', 'Chinese', 'Seafood']",4.5
320,https://www.yelp.com/biz/unconventional-diner-washington-3?osq=food+review,Unconventional Diner,unconventional-diner-washington-3,1207 9th St NW,"['American (New)', 'Breakfast & Brunch']",4.5
321,https://www.yelp.com/biz/baan-siam-washington?osq=food+review,Baan Siam,baan-siam-washington,425 I St NW,['Thai'],5.0
322,https://www.yelp.com/biz/ghostburger-washington?osq=food+review,Ghostburger,ghostburger-washington,1250 9th St NW,"['Burgers', 'Sandwiches', 'American (Traditional)']",4.0
323,https://www.yelp.com/biz/le-diplomate-washington?osq=food+review,Le Diplomate,le-diplomate-washington,1601 14th St NW,"['Brasseries', 'French', 'Breakfast & Brunch']",4.5
324,https://www.yelp.com/biz/mr-braxton-bar-and-kitchen-washington?osq=food+review,Mr Braxton Bar & Kitchen,mr-braxton-bar-and-kitchen-washington,3632 Georgia Ave NW,"['American (New)', 'Cocktail Bars']",4.5
325,https://www.yelp.com/biz/king-street-oyster-bar-washington-2?osq=food+review,King Street Oyster Bar,king-street-oyster-bar-washington-2,22 M St NE,"['Seafood', 'Breakfast & Brunch', 'American (Traditional)']",4.5
326,https://www.yelp.com/biz/purple-patch-washington?osq=food+review,Purple Patch,purple-patch-washington,3155 Mt Pleasant St NW,"['Filipino', 'American (Traditional)', 'Cocktail Bars']",4.5
327,https://www.yelp.com/biz/the-fatty-crab-doral-2?osq=food+review,The Fatty Crab,the-fatty-crab-doral-2,2000 NW 87th Ave,['Seafood'],4.5
328,https://www.yelp.com/biz/mkt-kitchen-miami?osq=food+review,MKT Kitchen,mkt-kitchen-miami,1831 Ponce De Leon Blvd,"['Breakfast & Brunch', 'American (Traditional)', 'Sandwiches']",5.0
329,https://www.yelp.com/biz/red-shallot-doral?osq=food+review,Red Shallot,red-shallot-doral,9032 NW 25th St,"['Chinese', 'Asian Fusion', 'Taiwanese']",5.0
330,https://www.yelp.com/biz/fierro-argentine-grill-miami?osq=food+review,Fierro Argentine Grill,fierro-argentine-grill-miami,6420 Bird Rd,"['Argentine', 'Sandwiches', 'Steakhouses']",5.0
331,https://www.yelp.com/biz/honey-uninhibited-miami?osq=food+review,Honey Uninhibited,honey-uninhibited-miami,1777 SW 3rd Ave,"['Breakfast & Brunch', 'Southern', 'Comfort Food']",4.0
332,https://www.yelp.com/biz/whisk-gourmet-food-and-catering-miami-2?osq=food+review,WHISK Gourmet Food & Catering,whisk-gourmet-food-and-catering-miami-2,7382 SW 56th Ave,['American (New)'],4.5
333,https://www.yelp.com/biz/eating-house-coral-gables-2?osq=food+review,Eating House,eating-house-coral-gables-2,804 Ponce De Leon Blvd,"['American (New)', 'Italian']",4.5
334,https://www.yelp.com/biz/first-watch-miami-6?osq=food+review,First Watch,first-watch-miami-6,5799 NW 7th St,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",4.0
335,https://www.yelp.com/biz/greenstreet-cafe-miami-3?osq=food+review,Greenstreet Cafe,greenstreet-cafe-miami-3,3468 Main Hwy,"['Breakfast & Brunch', 'American (Traditional)', 'Cocktail Bars']",4.0
336,https://www.yelp.com/biz/cajun-boil-miami-12?osq=food+review,Cajun Boil,cajun-boil-miami-12,10162 W Flagler St,"['Cajun/Creole', 'Seafood', 'Asian Fusion']",4.5
337,https://www.yelp.com/biz/atlanta-breakfast-club-atlanta?osq=food+review,Atlanta Breakfast Club,atlanta-breakfast-club-atlanta,249 Ivan Allen Jr Blvd,"['Southern', 'Breakfast & Brunch', 'American (Traditional)']",4.5
338,https://www.yelp.com/biz/hattie-bs-hot-chicken-atlanta-atlanta?osq=food+review,Hattie B’s Hot Chicken - Atlanta,hattie-bs-hot-chicken-atlanta-atlanta,299 Moreland Ave NE,"['Southern', 'American (Traditional)']",4.5
339,https://www.yelp.com/biz/breakfast-at-barneys-atlanta-2?osq=food+review,Breakfast at Barneys,breakfast-at-barneys-atlanta-2,349 Decatur St SE,"['Breakfast & Brunch', 'American (New)', 'Champagne Bars']",4.0
340,https://www.yelp.com/biz/salsa-taqueria-and-wings-atlanta?osq=food+review,Salsa Taqueria & Wings,salsa-taqueria-and-wings-atlanta,3799 Buford Hwy NE,"['Halal', 'Mexican', 'American (Traditional)']",4.5
341,https://www.yelp.com/biz/brown-bag-seafood-atlanta?osq=food+review,Brown Bag Seafood,brown-bag-seafood-atlanta,,"['Salad', 'Seafood', 'Sandwiches']",4.5
342,https://www.yelp.com/biz/whiskey-bird-atlanta?osq=food+review,Whiskey Bird,whiskey-bird-atlanta,1409 N Highland Ave NE,"['American (New)', 'Asian Fusion', 'Breakfast & Brunch']",4.5
343,https://www.yelp.com/biz/desta-ethiopian-kitchen-atlanta?osq=food+review,Desta Ethiopian Kitchen,desta-ethiopian-kitchen-atlanta,3086 Briarcliff Rd NE,"['Ethiopian', 'Desserts', 'Sandwiches']",4.5
344,https://www.yelp.com/biz/food-terminal-atlanta?osq=food+review,Food Terminal,food-terminal-atlanta,1000 Marietta St NW,"['Malaysian', 'Pan Asian', 'Chinese']",4.5
345,https://www.yelp.com/biz/the-busy-bee-cafe-atlanta?osq=food+review,The Busy Bee Cafe,the-busy-bee-cafe-atlanta,810 Martin Luther King Jr Dr SW,"['Soul Food', 'Southern']",4.0
346,https://www.yelp.com/biz/fin-and-feathers-atlanta?osq=food+review,Fin & Feathers,fin-and-feathers-atlanta,360 Edgewood Ave SE,"['Soul Food', 'Breakfast & Brunch', 'American (Traditional)']",4.0
347,https://www.yelp.com/biz/the-perch-chicago?osq=food+review,The Perch,the-perch-chicago,1932 W Division,"['Breweries', 'American (New)']",4.5
348,https://www.yelp.com/biz/etta-bucktown-chicago?osq=food+review,etta - Bucktown,etta-bucktown-chicago,1840 W North Ave,"['Italian', 'American (New)', 'Breakfast & Brunch']",4.5
349,https://www.yelp.com/biz/andros-taverna-chicago-2?osq=food+review,Andros Taverna,andros-taverna-chicago-2,2542 N Milwaukee,"['Greek', 'Mediterranean', 'Seafood']",4.5
350,https://www.yelp.com/biz/dirty-tiffs-cafe-chicago?osq=food+review,Dirty Tiff’s Cafe,dirty-tiffs-cafe-chicago,225 E 47th,"['Soul Food', 'Caribbean']",5.0
351,https://www.yelp.com/biz/lucys-chicago?osq=food+review,Lucy’s,lucys-chicago,1043 N California Ave,['American (Traditional)'],4.0
352,https://www.yelp.com/biz/the-whale-chicago-chicago?osq=food+review,The Whale Chicago,the-whale-chicago-chicago,2427 N Milwaukee Ave,['American (New)'],4.0
353,https://www.yelp.com/biz/cracked-on-milwaukee-chicago?osq=food+review,Cracked on Milwaukee,cracked-on-milwaukee-chicago,1359 N Milwaukee Ave,"['Breakfast & Brunch', 'Coffee & Tea', 'Burgers']",4.5
354,https://www.yelp.com/biz/meez-meals-chicago-4?osq=food+review,Meez Meals,meez-meals-chicago-4,,['Food Delivery Services'],5.0
355,https://www.yelp.com/biz/land-and-lake-andersonville-chicago?osq=food+review,Land & Lake Andersonville,land-and-lake-andersonville-chicago,5420 N Clark St,['American (Traditional)'],5.0
356,https://www.yelp.com/biz/wake-n-bacon-chicago?osq=food+review,Wake ‘n Bacon,wake-n-bacon-chicago,420 W Belmont Ave,"['Breakfast & Brunch', 'Coffee & Tea', 'Comfort Food']",4.5
357,https://www.yelp.com/biz/the-oakmont-indianapolis?osq=food+review,The Oakmont,the-oakmont-indianapolis,323 N Delaware St,"['American (Traditional)', 'Breakfast & Brunch', 'Bars']",4.5
358,https://www.yelp.com/biz/the-garage-food-hall-indianapolis-2?osq=food+review,The Garage Food Hall,the-garage-food-hall-indianapolis-2,906 Carrollton Ave,['Food Court'],4.5
359,https://www.yelp.com/biz/shake-shack-fishers?osq=food+review,Shake Shack,shake-shack-fishers,9701 E 116th St,"['American (Traditional)', 'Burgers', 'Hot Dogs']",3.5
360,https://www.yelp.com/biz/bodhi-craft-bar-thai-bistro-indianapolis?osq=food+review,BODHI : Craft Bar + Thai Bistro,bodhi-craft-bar-thai-bistro-indianapolis,922 Massachusetts Ave,"['Thai', 'Cocktail Bars', 'Gastropubs']",4.5
361,https://www.yelp.com/biz/slapfish-indianapolis-2?osq=food+review,Slapfish,slapfish-indianapolis-2,345 Massachusetts Ave,"['Seafood', 'Salad', 'Fish & Chips']",4.5
362,https://www.yelp.com/biz/yaso-jamaican-grill-indianapolis-2?osq=food+review,Yaso Jamaican Grill,yaso-jamaican-grill-indianapolis-2,1501 Prospect St,['Caribbean'],5.0
363,https://www.yelp.com/biz/pa-and-mas-backyard-bbq-indianapolis-2?osq=food+review,Pa & Ma’s Backyard BBQ,pa-and-mas-backyard-bbq-indianapolis-2,3469 N College Ave,"['Barbeque', 'Soul Food']",4.5
364,https://www.yelp.com/biz/root-and-bone-indianapolis-indianapolis?osq=food+review,Root & Bone Indianapolis,root-and-bone-indianapolis-indianapolis,4601 N College Ave,['American (Traditional)'],4.5
365,https://www.yelp.com/biz/love-handle-indianapolis?osq=food+review,Love Handle,love-handle-indianapolis,877 Massachusetts Ave,"['Delis', 'Sandwiches', 'Breakfast & Brunch']",4.5
366,https://www.yelp.com/biz/the-eagle-indianapolis-13?osq=food+review,The Eagle,the-eagle-indianapolis-13,310 Massachusetts Ave,"['American (Traditional)', 'Southern']",4.5
367,https://www.yelp.com/biz/the-eagle-louisville-2?osq=food+review,The Eagle,the-eagle-louisville-2,1314 Bardstown Rd,"['Southern', 'American (Traditional)', 'Comfort Food']",4.5
368,https://www.yelp.com/biz/hammerheads-louisville?osq=food+review,Hammerheads,hammerheads-louisville,921 Swan St,"['Southern', 'American (New)', 'Gastropubs']",4.5
369,https://www.yelp.com/biz/dasha-barbours-louisville?osq=food+review,Dasha Barbours,dasha-barbours-louisville,2217 Steier Ln,"['Southern', 'American (Traditional)', 'Chicken Shop']",4.5
370,https://www.yelp.com/biz/simply-thai-louisville?osq=food+review,Simply Thai,simply-thai-louisville,323 Wallace Ave,"['Thai', 'Sushi Bars', 'Chinese']",4.0
371,https://www.yelp.com/biz/first-watch-louisville-12?osq=food+review,First Watch,first-watch-louisville-12,2225 Taylorsville Rd,"['Breakfast & Brunch', 'Cafes', 'American (Traditional)']",4.5
372,https://www.yelp.com/biz/biscuit-belly-nulu-louisville?osq=food+review,Biscuit Belly - Nulu,biscuit-belly-nulu-louisville,900 E Main St,"['Southern', 'Breakfast & Brunch']",4.5
373,https://www.yelp.com/biz/hammerheads-louisville-2?osq=food+review,Hammerheads,hammerheads-louisville-2,2222 Dundee Rd,"['Barbeque', 'Tacos', 'Sandwiches']",4.5
374,https://www.yelp.com/biz/doc-crows-louisville?osq=food+review,Doc Crow’s,doc-crows-louisville,127 W Main St,"['Southern', 'Seafood', 'Smokehouse']",4.0
375,https://www.yelp.com/biz/naive-louisville-2?osq=food+review,Naive,naive-louisville-2,1001 E Washington St,"['American (New)', 'Cocktail Bars', 'Vegetarian']",4.5
376,https://www.yelp.com/biz/kerns-korner-louisville?osq=food+review,Kern’s Korner,kerns-korner-louisville,2600 Bardstown Rd,['American (Traditional)'],4.5
377,https://www.yelp.com/biz/bites-and-bashes-catering-los-angeles-2?osq=food+review,Bites & Bashes Catering,bites-and-bashes-catering-los-angeles-2,,['Caterers'],5.0
378,https://www.yelp.com/biz/the-ppong-los-angeles-2?osq=food+review,The Ppong,the-ppong-los-angeles-2,4003 Wilshire Blvd,"['Korean', 'Chinese', 'Soup']",4.5
379,https://www.yelp.com/biz/l-antica-pizzeria-da-michele-los-angeles-2?osq=food+review,L’Antica Pizzeria Da Michele,l-antica-pizzeria-da-michele-los-angeles-2,1534 N McCadden Pl,"['Pizza', 'Italian']",4.5
380,https://www.yelp.com/biz/shin-mi-catering-los-angeles?osq=food+review,Shin Mi Catering,shin-mi-catering-los-angeles,698 Irolo St,['Caterers'],4.5
381,https://www.yelp.com/biz/three-borders-brunch-and-grill-los-angeles-3?osq=food+review,Three Borders Brunch & Grill,three-borders-brunch-and-grill-los-angeles-3,5269 W Olympic Blvd,"['Breakfast & Brunch', 'American (New)', 'Latin American']",5.0
382,https://www.yelp.com/biz/banchan-a-la-carte-los-angeles-5?osq=food+review,Banchan A La Carte,banchan-a-la-carte-los-angeles-5,141 N Western Ave,"['Caterers', 'Party & Event Planning']",4.0
383,https://www.yelp.com/biz/howlin-rays-los-angeles-3?osq=food+review,Howlin’ Ray’s,howlin-rays-los-angeles-3,727 N Broadway,"['Southern', 'Chicken Shop', 'American (Traditional)']",4.5
384,https://www.yelp.com/biz/my-yummy-tacos-los-angeles?osq=food+review,My Yummy Tacos,my-yummy-tacos-los-angeles,,['Caterers'],5.0
385,https://www.yelp.com/biz/fratelli-cafe-los-angeles?osq=food+review,Fratelli Cafe,fratelli-cafe-los-angeles,7200 Melrose Ave,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",4.5
386,https://www.yelp.com/biz/71-above-los-angeles-2?osq=food+review,71 Above,71-above-los-angeles-2,633 W 5th St,"['American (Traditional)', 'Cocktail Bars']",4.0
387,https://www.yelp.com/biz/blk-swan-baltimore?osq=food+review,BLK SWAN,blk-swan-baltimore,1302 Fleet St,"['American (New)', 'Cocktail Bars']",4.5
388,https://www.yelp.com/biz/nihao-baltimore-2?osq=food+review,NiHao,nihao-baltimore-2,2322 Boston St,['Chinese'],4.5
389,https://www.yelp.com/biz/ouzo-bay-baltimore?osq=food+review,Ouzo Bay,ouzo-bay-baltimore,1000 Lancaster St,"['Greek', 'Seafood', 'Mediterranean']",4.0
390,https://www.yelp.com/biz/saturday-morning-cafe-baltimore-3?osq=food+review,Saturday Morning Cafe,saturday-morning-cafe-baltimore-3,111 Water St,"['Breakfast & Brunch', 'American (New)', 'Coffee & Tea']",4.0
391,https://www.yelp.com/biz/blue-moon-cafe-baltimore?osq=food+review,Blue Moon Cafe,blue-moon-cafe-baltimore,1621 Aliceanna St,"['Breakfast & Brunch', 'American (Traditional)']",4.0
392,https://www.yelp.com/biz/cocina-luchadoras-baltimore?osq=food+review,Cocina Luchadoras,cocina-luchadoras-baltimore,253 S Broadway St,['Mexican'],4.5
393,https://www.yelp.com/biz/clavel-baltimore?osq=food+review,Clavel,clavel-baltimore,225 W 23rd St,"['Bars', 'Mexican', 'Breakfast & Brunch']",4.5
